game,year,month,month_idx,draw_nr,numbers
on-numara,2023,Eylül,9,71,"[4, 7, 8, 10, 11, 15, 26, 28, 31, 32, 35, 39, 42, 48, 51, 53, 59, 60, 61, 76, 78, 80]"
on-numara,2023,Eylül,9,70,"[5, 9, 14, 24, 25, 30, 31, 32, 33, 37, 38, 43, 47, 50, 53, 54, 58, 59, 63, 67, 71, 79]"
on-numara,2023,Ekim,10,87,"[2, 5, 10, 14, 22, 27, 28, 31, 33, 36, 39, 40, 41, 43, 45, 46, 47, 62, 67, 73, 74, 79]"
on-numara,2023,Ekim,10,86,"[8, 9, 11, 12, 13, 15, 16, 19, 33, 37, 41, 42, 46, 48, 49, 51, 53, 56, 59, 64, 65, 73]"
on-numara,2023,Ekim,10,85,"[3, 6, 7, 9, 11, 12, 13, 16, 18, 19, 22, 25, 33, 34, 35, 54, 56, 58, 62, 64, 69, 80]"
on-numara,2023,Ekim,10,84,"[7, 10, 14, 16, 17, 19, 26, 30, 37, 38, 39, 41, 43, 48, 55, 59, 63, 65, 70, 73, 75, 77]"
on-numara,2023,Ekim,10,83,"[2, 4, 6, 11, 13, 14, 16, 25, 30, 33, 35, 39, 41, 43, 45, 47, 56, 57, 61, 71, 77, 78]"
on-numara,2023,Ekim,10,82,"[6, 8, 12, 14, 20, 23, 28, 30, 34, 36, 43, 47, 49, 52, 53, 56, 67, 71, 72, 73, 75, 78]"
on-numara,2023,Ekim,10,81,"[3, 5, 9, 10, 14, 15, 19, 29, 36, 39, 40, 43, 48, 52, 55, 61, 62, 63, 67, 69, 72, 80]"
on-numara,2023,Ekim,10,80,"[3, 4, 5, 7, 18, 19, 23, 35, 41, 44, 45, 48, 50, 52, 61, 63, 66, 67, 69, 74, 76, 80]"
on-numara,2023,Ekim,10,79,"[3, 7, 10, 13, 17, 27, 31, 35, 37, 42, 48, 49, 50, 51, 54, 58, 60, 63, 70, 71, 72, 77]"
on-numara,2023,Kasım,11,95,"[1, 16, 19, 26, 27, 28, 30, 34, 40, 46, 47, 50, 55, 56, 57, 60, 62, 64, 74, 75, 77, 78]"
on-numara,2023,Kasım,11,94,"[1, 5, 9, 11, 13, 17, 21, 22, 30, 33, 46, 48, 50, 51, 55, 61, 62, 68, 73, 77, 78, 79]"
on-numara,2023,Kasım,11,93,"[6, 10, 11, 17, 18, 23, 25, 33, 42, 44, 46, 47, 48, 61, 62, 63, 66, 70, 71, 73, 77, 80]"
on-numara,2023,Kasım,11,92,"[9, 11, 12, 17, 19, 20, 21, 29, 32, 34, 39, 40, 43, 45, 48, 54, 57, 61, 64, 73, 74, 76]"
on-numara,2023,Kasım,11,91,"[5, 7, 10, 12, 13, 15, 16, 18, 21, 34, 43, 51, 53, 61, 64, 66, 72, 73, 75, 76, 77, 79]"
on-numara,2023,Kasım,11,90,"[1, 8, 9, 10, 15, 22, 29, 30, 35, 36, 43, 47, 48, 51, 52, 54, 58, 61, 65, 70, 78, 79]"
on-numara,2023,Kasım,11,89,"[2, 7, 8, 9, 17, 21, 34, 35, 41, 43, 49, 50, 51, 52, 60, 62, 68, 70, 73, 74, 75, 80]"
on-numara,2023,Kasım,11,88,"[3, 5, 6, 12, 14, 19, 29, 31, 34, 37, 38, 41, 43, 48, 53, 54, 58, 62, 63, 65, 66, 80]"
on-numara,2023,Aralık,12,104,"[4, 6, 7, 9, 17, 20, 21, 29, 30, 34, 47, 50, 51, 52, 53, 60, 62, 65, 69, 73, 77, 80]"
on-numara,2023,Aralık,12,103,"[9, 11, 18, 20, 21, 22, 23, 27, 29, 30, 34, 39, 40, 44, 47, 52, 55, 62, 68, 69, 71, 72]"
on-numara,2023,Aralık,12,102,"[2, 5, 7, 14, 18, 19, 20, 21, 24, 25, 34, 38, 39, 40, 43, 46, 47, 48, 50, 53, 60, 77]"
on-numara,2023,Aralık,12,101,"[7, 8, 10, 14, 16, 17, 21, 25, 31, 33, 35, 39, 42, 46, 50, 51, 53, 54, 59, 69, 70, 73]"
on-numara,2023,Aralık,12,100,"[1, 3, 10, 15, 21, 25, 26, 31, 32, 37, 41, 44, 47, 48, 52, 53, 55, 58, 63, 70, 71, 75]"
on-numara,2023,Aralık,12,99,"[2, 3, 11, 17, 23, 25, 30, 37, 39, 40, 45, 48, 49, 51, 56, 59, 62, 64, 69, 71, 72, 78]"
on-numara,2023,Aralık,12,98,"[3, 4, 6, 7, 8, 9, 17, 30, 31, 33, 40, 41, 42, 44, 47, 55, 58, 64, 72, 73, 76, 78]"
on-numara,2023,Aralık,12,97,"[4, 6, 15, 19, 22, 23, 26, 30, 31, 37, 38, 39, 44, 49, 50, 51, 58, 65, 73, 75, 76, 80]"
on-numara,2023,Aralık,12,96,"[3, 7, 8, 11, 20, 21, 29, 34, 40, 42, 44, 46, 49, 50, 61, 64, 65, 67, 69, 74, 77, 79]"
on-numara,2024,Ocak,1,9,"[11, 17, 18, 24, 25, 26, 27, 32, 39, 46, 48, 50, 52, 59, 60, 63, 65, 66, 67, 70, 73, 77]"
on-numara,2024,Ocak,1,8,"[3, 4, 10, 16, 18, 22, 29, 31, 34, 45, 47, 48, 54, 56, 60, 61, 66, 71, 72, 76, 78, 79]"
on-numara,2024,Ocak,1,7,"[1, 2, 3, 4, 11, 19, 20, 22, 24, 25, 34, 41, 44, 45, 52, 57, 67, 68, 69, 74, 76, 79]"
on-numara,2024,Ocak,1,6,"[5, 6, 7, 10, 12, 15, 19, 21, 29, 39, 40, 51, 55, 56, 59, 62, 64, 65, 67, 68, 76, 77]"
on-numara,2024,Ocak,1,5,"[5, 12, 13, 18, 22, 28, 31, 33, 34, 35, 37, 47, 54, 55, 60, 61, 64, 66, 67, 70, 71, 75]"
on-numara,2024,Ocak,1,4,"[1, 4, 21, 23, 27, 31, 33, 38, 40, 45, 46, 53, 59, 60, 62, 65, 69, 70, 71, 73, 76, 78]"
on-numara,2024,Ocak,1,3,"[6, 11, 12, 14, 18, 22, 26, 30, 32, 35, 43, 46, 49, 50, 51, 53, 59, 67, 70, 71, 72, 74]"
on-numara,2024,Ocak,1,2,"[9, 15, 16, 19, 24, 29, 34, 40, 43, 46, 50, 51, 57, 62, 64, 66, 72, 76, 77, 78, 79, 80]"
on-numara,2024,Ocak,1,1,"[3, 4, 6, 12, 13, 16, 24, 27, 28, 29, 31, 34, 35, 36, 42, 47, 52, 53, 59, 67, 73, 74]"
on-numara,2024,Şubat,2,17,"[4, 8, 11, 13, 14, 15, 28, 40, 41, 42, 44, 45, 46, 48, 53, 63, 65, 66, 69, 72, 77, 79]"
on-numara,2024,Şubat,2,16,"[1, 2, 8, 11, 14, 16, 18, 24, 26, 29, 30, 32, 39, 42, 44, 52, 55, 62, 65, 66, 67, 80]"
on-numara,2024,Şubat,2,15,"[1, 6, 14, 15, 17, 18, 21, 25, 26, 27, 33, 37, 42, 43, 52, 66, 71, 72, 73, 74, 77, 79]"
on-numara,2024,Şubat,2,14,"[9, 16, 19, 28, 39, 41, 42, 44, 45, 46, 47, 48, 49, 55, 57, 58, 59, 62, 65, 68, 73, 75]"
on-numara,2024,Şubat,2,13,"[5, 6, 14, 16, 22, 24, 26, 29, 33, 34, 36, 38, 45, 50, 53, 54, 63, 71, 72, 73, 76, 77]"
on-numara,2024,Şubat,2,12,"[7, 11, 15, 16, 18, 30, 32, 35, 37, 39, 45, 54, 55, 57, 58, 59, 61, 62, 66, 74, 77, 78]"
on-numara,2024,Şubat,2,11,"[1, 3, 5, 8, 10, 12, 15, 23, 24, 33, 36, 42, 52, 58, 60, 62, 65, 67, 71, 72, 77, 80]"
on-numara,2024,Şubat,2,10,"[2, 3, 8, 9, 14, 15, 17, 19, 27, 28, 31, 35, 41, 46, 55, 65, 67, 70, 73, 77, 78, 80]"
on-numara,2024,Mart,3,17,"[4, 8, 11, 13, 14, 15, 28, 40, 41, 42, 44, 45, 46, 48, 53, 63, 65, 66, 69, 72, 77, 79]"
on-numara,2024,Mart,3,16,"[1, 2, 8, 11, 14, 16, 18, 24, 26, 29, 30, 32, 39, 42, 44, 52, 55, 62, 65, 66, 67, 80]"
on-numara,2024,Mart,3,15,"[1, 6, 14, 15, 17, 18, 21, 25, 26, 27, 33, 37, 42, 43, 52, 66, 71, 72, 73, 74, 77, 79]"
on-numara,2024,Mart,3,14,"[9, 16, 19, 28, 39, 41, 42, 44, 45, 46, 47, 48, 49, 55, 57, 58, 59, 62, 65, 68, 73, 75]"
on-numara,2024,Mart,3,13,"[5, 6, 14, 16, 22, 24, 26, 29, 33, 34, 36, 38, 45, 50, 53, 54, 63, 71, 72, 73, 76, 77]"
on-numara,2024,Nisan,4,35,"[6, 11, 14, 15, 16, 24, 27, 33, 37, 39, 44, 47, 48, 49, 51, 53, 59, 62, 69, 71, 77, 78]"
on-numara,2024,Nisan,4,34,"[3, 11, 12, 17, 22, 26, 27, 28, 31, 36, 37, 41, 43, 44, 45, 53, 56, 58, 60, 71, 73, 77]"
on-numara,2024,Nisan,4,33,"[9, 13, 20, 22, 23, 26, 30, 31, 36, 41, 43, 44, 46, 48, 51, 56, 60, 62, 65, 71, 76, 78]"
on-numara,2024,Nisan,4,32,"[1, 3, 4, 13, 14, 15, 20, 21, 27, 31, 33, 37, 42, 50, 51, 57, 58, 59, 60, 63, 72, 75]"
on-numara,2024,Nisan,4,31,"[3, 5, 11, 13, 14, 19, 22, 27, 28, 30, 31, 38, 39, 43, 44, 53, 54, 57, 60, 67, 72, 73]"
on-numara,2024,Nisan,4,30,"[2, 12, 15, 19, 20, 26, 27, 31, 33, 34, 37, 45, 48, 52, 61, 67, 69, 72, 74, 75, 76, 78]"
on-numara,2024,Nisan,4,29,"[2, 5, 8, 13, 16, 18, 27, 28, 34, 36, 37, 45, 47, 56, 61, 62, 64, 66, 69, 70, 77, 80]"
on-numara,2024,Nisan,4,28,"[16, 19, 21, 22, 23, 26, 28, 29, 31, 34, 35, 39, 44, 58, 61, 62, 66, 69, 70, 77, 79, 80]"
on-numara,2024,Nisan,4,27,"[3, 4, 6, 8, 19, 22, 30, 32, 33, 34, 36, 39, 40, 47, 49, 53, 56, 57, 65, 68, 72, 74]"
on-numara,2024,Mayıs,5,44,"[3, 13, 16, 17, 18, 19, 22, 25, 30, 35, 37, 40, 48, 54, 56, 58, 62, 65, 68, 69, 72, 77]"
on-numara,2024,Mayıs,5,43,"[6, 13, 15, 18, 21, 23, 25, 26, 28, 29, 37, 38, 39, 40, 41, 45, 48, 49, 50, 60, 69, 78]"
on-numara,2024,Mayıs,5,42,"[4, 6, 7, 8, 11, 12, 16, 23, 26, 28, 30, 34, 35, 36, 41, 50, 56, 58, 59, 66, 70, 75]"
on-numara,2024,Mayıs,5,41,"[3, 4, 8, 9, 11, 19, 21, 22, 32, 37, 38, 45, 49, 60, 61, 65, 66, 70, 73, 74, 76, 77]"
on-numara,2024,Mayıs,5,40,"[1, 7, 8, 9, 11, 15, 16, 22, 23, 25, 26, 28, 38, 43, 48, 50, 56, 57, 69, 73, 78, 79]"
on-numara,2024,Mayıs,5,39,"[1, 4, 13, 14, 16, 17, 20, 30, 33, 37, 39, 41, 42, 53, 55, 56, 58, 59, 62, 69, 77, 80]"
on-numara,2024,Mayıs,5,38,"[2, 3, 7, 8, 10, 15, 16, 18, 20, 21, 27, 30, 37, 49, 54, 58, 60, 62, 65, 66, 67, 78]"
on-numara,2024,Mayıs,5,37,"[3, 4, 6, 12, 13, 19, 24, 31, 32, 34, 38, 42, 43, 49, 51, 57, 58, 65, 67, 69, 79, 80]"
on-numara,2024,Mayıs,5,36,"[8, 10, 11, 13, 14, 17, 18, 22, 25, 28, 39, 41, 48, 50, 55, 58, 61, 66, 73, 75, 77, 79]"
on-numara,2024,Haziran,6,52,"[5, 8, 9, 11, 12, 14, 20, 29, 31, 36, 40, 45, 50, 54, 57, 59, 61, 62, 66, 73, 77, 78]"
on-numara,2024,Haziran,6,51,"[2, 7, 15, 19, 21, 24, 25, 27, 33, 34, 37, 44, 47, 48, 49, 54, 55, 57, 64, 70, 77, 79]"
on-numara,2024,Haziran,6,50,"[7, 8, 12, 13, 14, 16, 18, 21, 22, 27, 31, 33, 34, 36, 37, 38, 43, 54, 62, 63, 65, 70]"
on-numara,2024,Haziran,6,49,"[5, 7, 8, 12, 14, 18, 19, 21, 22, 24, 27, 32, 34, 36, 37, 40, 42, 60, 68, 75, 77, 79]"
on-numara,2024,Haziran,6,48,"[3, 11, 14, 15, 18, 20, 24, 37, 41, 52, 53, 56, 58, 60, 62, 63, 64, 65, 71, 72, 73, 79]"
on-numara,2024,Haziran,6,47,"[6, 8, 9, 10, 16, 20, 22, 28, 30, 31, 33, 34, 43, 44, 50, 52, 59, 63, 64, 67, 77, 79]"
on-numara,2024,Haziran,6,46,"[1, 2, 3, 4, 6, 9, 19, 25, 28, 30, 31, 34, 36, 43, 44, 47, 48, 52, 53, 66, 68, 73]"
on-numara,2024,Haziran,6,45,"[5, 14, 15, 16, 21, 27, 28, 35, 40, 41, 48, 49, 52, 54, 57, 61, 62, 64, 65, 66, 69, 77]"
on-numara,2024,Temmuz,7,61,"[4, 6, 24, 26, 28, 34, 37, 38, 40, 41, 46, 48, 56, 57, 58, 59, 61, 63, 64, 65, 74, 77]"
on-numara,2024,Temmuz,7,60,"[4, 5, 6, 9, 12, 15, 20, 21, 26, 28, 33, 46, 47, 54, 57, 60, 66, 72, 74, 76, 77, 79]"
on-numara,2024,Temmuz,7,59,"[2, 3, 5, 6, 10, 14, 17, 18, 20, 28, 30, 32, 36, 45, 48, 53, 59, 68, 70, 73, 78, 79]"
on-numara,2024,Temmuz,7,58,"[3, 4, 10, 13, 15, 16, 17, 25, 28, 29, 30, 38, 40, 44, 45, 51, 53, 54, 57, 62, 66, 67]"
on-numara,2024,Temmuz,7,57,"[1, 8, 11, 13, 15, 16, 19, 22, 24, 27, 28, 31, 39, 46, 47, 48, 49, 58, 60, 66, 76, 80]"
on-numara,2024,Temmuz,7,56,"[8, 9, 13, 17, 24, 28, 30, 32, 33, 35, 38, 39, 44, 45, 48, 50, 52, 68, 75, 77, 78, 80]"
on-numara,2024,Temmuz,7,55,"[1, 4, 12, 17, 21, 22, 31, 33, 37, 42, 47, 50, 51, 54, 59, 68, 69, 70, 73, 77, 78, 79]"
on-numara,2024,Temmuz,7,54,"[1, 4, 6, 7, 8, 9, 14, 19, 23, 29, 47, 50, 53, 54, 55, 60, 62, 66, 67, 70, 74, 78]"
on-numara,2024,Temmuz,7,53,"[1, 5, 7, 12, 20, 23, 27, 34, 36, 40, 41, 42, 48, 49, 51, 58, 61, 67, 68, 77, 78, 79]"
on-numara,2024,Ağustos,8,70,"[8, 9, 12, 13, 23, 24, 28, 33, 37, 42, 44, 49, 53, 58, 59, 60, 64, 65, 67, 74, 77, 80]"
on-numara,2024,Ağustos,8,69,"[3, 5, 6, 10, 17, 19, 21, 31, 32, 37, 41, 43, 45, 52, 59, 61, 62, 63, 64, 65, 71, 72]"
on-numara,2024,Ağustos,8,68,"[10, 17, 18, 32, 33, 34, 36, 40, 41, 42, 43, 44, 45, 51, 53, 58, 59, 63, 67, 69, 70, 74]"
on-numara,2024,Ağustos,8,67,"[4, 5, 9, 14, 15, 22, 24, 27, 29, 35, 36, 40, 42, 43, 57, 58, 65, 66, 67, 73, 77, 80]"
on-numara,2024,Ağustos,8,66,"[7, 11, 19, 22, 25, 30, 38, 42, 44, 47, 50, 51, 53, 55, 56, 57, 67, 71, 73, 74, 75, 77]"
on-numara,2024,Ağustos,8,65,"[2, 5, 8, 9, 13, 20, 25, 26, 27, 29, 32, 36, 38, 47, 51, 56, 57, 69, 71, 73, 74, 80]"
on-numara,2024,Ağustos,8,64,"[1, 4, 5, 10, 11, 13, 15, 18, 21, 22, 24, 26, 28, 36, 39, 40, 43, 48, 52, 53, 57, 67]"
on-numara,2024,Ağustos,8,63,"[2, 4, 9, 14, 15, 25, 26, 27, 30, 33, 39, 46, 47, 50, 52, 57, 60, 65, 69, 72, 79, 80]"
on-numara,2024,Ağustos,8,62,"[3, 9, 10, 12, 16, 17, 26, 28, 34, 37, 38, 41, 44, 48, 52, 53, 59, 64, 65, 70, 76, 78]"
on-numara,2024,Eylül,9,79,"[2, 6, 10, 12, 16, 22, 27, 33, 36, 44, 49, 50, 54, 58, 61, 63, 68, 70, 72, 74, 76, 77]"
on-numara,2024,Eylül,9,78,"[2, 3, 5, 10, 18, 19, 22, 26, 28, 33, 38, 40, 41, 45, 48, 51, 59, 61, 65, 70, 75, 77]"
on-numara,2024,Eylül,9,77,"[1, 5, 7, 12, 14, 18, 20, 27, 31, 35, 38, 41, 44, 46, 50, 51, 52, 58, 64, 71, 74, 77]"
on-numara,2024,Eylül,9,76,"[6, 15, 18, 20, 36, 37, 39, 40, 45, 47, 54, 57, 58, 61, 62, 64, 65, 73, 76, 77, 78, 80]"
on-numara,2024,Eylül,9,75,"[3, 4, 9, 10, 15, 20, 22, 24, 25, 30, 32, 39, 45, 47, 49, 58, 63, 69, 75, 76, 78, 79]"
on-numara,2024,Eylül,9,74,"[1, 4, 8, 11, 13, 16, 17, 23, 26, 37, 45, 48, 50, 56, 59, 60, 67, 68, 69, 71, 73, 75]"
on-numara,2024,Eylül,9,73,"[1, 4, 8, 9, 14, 18, 19, 21, 26, 30, 34, 46, 49, 50, 55, 60, 61, 69, 71, 73, 79, 80]"
on-numara,2024,Eylül,9,72,"[2, 7, 10, 11, 14, 15, 16, 21, 33, 37, 41, 42, 44, 57, 61, 63, 67, 70, 72, 73, 76, 80]"
on-numara,2024,Eylül,9,71,"[6, 12, 13, 15, 19, 21, 28, 29, 39, 41, 43, 44, 46, 48, 49, 52, 59, 61, 71, 72, 77, 80]"
on-numara,2024,Ekim,10,87,"[1, 3, 4, 7, 10, 15, 27, 29, 38, 40, 47, 55, 61, 62, 63, 65, 69, 71, 72, 77, 79, 80]"
on-numara,2024,Ekim,10,86,"[1, 11, 12, 20, 27, 29, 30, 32, 34, 37, 40, 43, 45, 59, 60, 62, 63, 69, 71, 72, 74, 76]"
on-numara,2024,Ekim,10,85,"[11, 16, 23, 25, 27, 30, 31, 40, 44, 48, 51, 52, 57, 58, 59, 60, 61, 64, 69, 74, 75, 78]"
on-numara,2024,Ekim,10,84,"[2, 4, 6, 7, 8, 12, 14, 15, 18, 20, 22, 24, 27, 32, 38, 40, 41, 42, 44, 51, 53, 55]"
on-numara,2024,Ekim,10,83,"[2, 3, 8, 11, 12, 15, 18, 19, 23, 24, 25, 26, 31, 36, 43, 45, 49, 54, 55, 60, 68, 77]"
on-numara,2024,Ekim,10,82,"[2, 3, 6, 10, 15, 18, 26, 35, 42, 45, 48, 49, 54, 57, 59, 60, 62, 64, 65, 73, 76, 77]"
on-numara,2024,Ekim,10,81,"[1, 2, 3, 4, 6, 8, 22, 32, 37, 39, 41, 43, 60, 61, 63, 64, 66, 69, 73, 74, 75, 79]"
on-numara,2024,Ekim,10,80,"[5, 8, 14, 16, 17, 25, 29, 37, 40, 41, 42, 46, 52, 55, 56, 60, 65, 67, 71, 74, 77, 79]"
on-numara,2024,Kasım,11,96,"[3, 5, 7, 9, 12, 20, 23, 38, 41, 42, 49, 53, 54, 56, 57, 62, 68, 70, 75, 76, 78, 80]"
on-numara,2024,Kasım,11,95,"[1, 2, 3, 15, 18, 19, 20, 21, 32, 33, 36, 39, 44, 49, 52, 61, 64, 66, 67, 68, 74, 75]"
on-numara,2024,Kasım,11,94,"[1, 2, 4, 9, 21, 25, 34, 40, 44, 45, 47, 49, 53, 57, 58, 63, 66, 67, 75, 77, 79, 80]"
on-numara,2024,Kasım,11,93,"[7, 8, 11, 12, 13, 23, 26, 27, 31, 33, 35, 37, 51, 53, 56, 62, 69, 70, 73, 77, 78, 80]"
on-numara,2024,Kasım,11,92,"[4, 5, 6, 9, 13, 14, 16, 19, 21, 23, 26, 33, 35, 40, 47, 49, 52, 67, 69, 71, 75, 77]"
on-numara,2024,Kasım,11,91,"[4, 6, 8, 11, 20, 21, 22, 23, 24, 37, 39, 45, 47, 49, 54, 55, 59, 67, 73, 75, 77, 80]"
on-numara,2024,Kasım,11,90,"[7, 12, 17, 22, 28, 32, 33, 36, 44, 45, 47, 48, 50, 53, 55, 57, 59, 66, 73, 77, 78, 80]"
on-numara,2024,Kasım,11,89,"[4, 6, 13, 16, 17, 20, 23, 27, 32, 41, 46, 47, 51, 55, 60, 65, 67, 71, 74, 75, 79, 80]"
on-numara,2024,Kasım,11,88,"[1, 2, 6, 7, 10, 19, 23, 24, 25, 27, 29, 33, 43, 44, 47, 52, 56, 64, 65, 67, 72, 77]"
on-numara,2024,Aralık,12,105,"[7, 9, 10, 15, 18, 19, 22, 27, 38, 42, 46, 47, 51, 53, 54, 57, 62, 67, 68, 76, 79, 80]"
on-numara,2024,Aralık,12,104,"[1, 4, 6, 10, 12, 27, 29, 38, 42, 46, 49, 50, 52, 55, 63, 69, 72, 73, 75, 78, 79, 80]"
on-numara,2024,Aralık,12,103,"[2, 4, 12, 15, 18, 20, 23, 28, 32, 35, 36, 37, 44, 49, 51, 59, 61, 64, 69, 71, 73, 77]"
on-numara,2024,Aralık,12,102,"[4, 6, 7, 10, 11, 12, 17, 20, 21, 25, 26, 28, 30, 36, 40, 52, 54, 55, 56, 64, 68, 72]"
on-numara,2024,Aralık,12,101,"[3, 10, 15, 16, 19, 21, 23, 24, 26, 29, 32, 37, 41, 46, 47, 50, 58, 64, 71, 72, 77, 79]"
on-numara,2024,Aralık,12,100,"[2, 5, 7, 10, 11, 26, 27, 35, 40, 47, 48, 50, 52, 57, 60, 61, 67, 70, 73, 75, 76, 80]"
on-numara,2024,Aralık,12,99,"[6, 7, 14, 16, 18, 22, 30, 31, 32, 33, 36, 40, 41, 42, 46, 53, 57, 60, 62, 67, 69, 72]"
on-numara,2024,Aralık,12,98,"[2, 6, 9, 10, 13, 19, 20, 21, 22, 24, 33, 36, 40, 42, 43, 50, 53, 56, 57, 69, 74, 80]"
on-numara,2024,Aralık,12,97,"[4, 14, 15, 18, 19, 23, 26, 29, 30, 34, 35, 38, 40, 45, 49, 55, 63, 68, 70, 74, 76, 79]"
sayisal-loto,2020,Ağustos,8,13,"[2, 11, 15, 30, 35, 53, 67]"
sayisal-loto,2020,Ağustos,8,12,"[1, 18, 19, 85, 87, 89, 13]"
sayisal-loto,2020,Ağustos,8,11,"[13, 27, 38, 58, 59, 67, 45]"
sayisal-loto,2020,Ağustos,8,10,"[11, 27, 38, 45, 58, 88, 33]"
sayisal-loto,2020,Ağustos,8,9,"[1, 8, 18, 51, 55, 70, 36]"
sayisal-loto,2020,Ağustos,8,8,"[32, 33, 34, 47, 82, 89, 86]"
sayisal-loto,2020,Ağustos,8,7,"[5, 18, 25, 44, 55, 82, 49]"
sayisal-loto,2020,Ağustos,8,6,"[7, 52, 74, 79, 83, 85, 30]"
sayisal-loto,2020,Ağustos,8,5,"[10, 39, 67, 80, 82, 87, 2]"
sayisal-loto,2020,Ağustos,8,4,"[1, 4, 17, 19, 51, 63, 6]"
sayisal-loto,2020,Eylül,9,26,"[8, 25, 28, 35, 43, 59, 77]"
sayisal-loto,2020,Eylül,9,25,"[16, 20, 23, 45, 54, 58, 47]"
sayisal-loto,2020,Eylül,9,24,"[9, 14, 41, 44, 49, 80, 38]"
sayisal-loto,2020,Eylül,9,23,"[5, 6, 14, 21, 31, 90, 11]"
sayisal-loto,2020,Eylül,9,22,"[3, 37, 53, 65, 74, 75, 35]"
sayisal-loto,2020,Eylül,9,21,"[19, 44, 45, 61, 71, 87, 83]"
sayisal-loto,2020,Eylül,9,20,"[19, 25, 35, 47, 57, 85, 55]"
sayisal-loto,2020,Eylül,9,19,"[1, 48, 54, 65, 72, 82, 23]"
sayisal-loto,2020,Eylül,9,18,"[6, 52, 54, 71, 74, 90, 48]"
sayisal-loto,2020,Eylül,9,17,"[1, 21, 29, 41, 44, 72, 86]"
sayisal-loto,2020,Ekim,10,39,"[15, 16, 19, 74, 75, 81, 20]"
sayisal-loto,2020,Ekim,10,38,"[18, 23, 44, 52, 59, 72, 74]"
sayisal-loto,2020,Ekim,10,37,"[44, 71, 74, 76, 83, 87, 37]"
sayisal-loto,2020,Ekim,10,36,"[1, 13, 15, 27, 59, 75, 28]"
sayisal-loto,2020,Ekim,10,35,"[13, 22, 37, 43, 66, 87, 65]"
sayisal-loto,2020,Ekim,10,34,"[29, 45, 52, 81, 82, 86, 26]"
sayisal-loto,2020,Ekim,10,33,"[25, 35, 36, 50, 79, 82, 83]"
sayisal-loto,2020,Ekim,10,32,"[14, 26, 28, 62, 74, 84, 21]"
sayisal-loto,2020,Ekim,10,31,"[18, 22, 50, 52, 67, 73, 27]"
sayisal-loto,2020,Ekim,10,30,"[37, 42, 43, 62, 77, 87, 59]"
sayisal-loto,2020,Kasım,11,52,"[7, 8, 22, 48, 57, 87, 32]"
sayisal-loto,2020,Kasım,11,51,"[3, 21, 31, 42, 65, 80, 18]"
sayisal-loto,2020,Kasım,11,50,"[39, 42, 46, 53, 78, 87, 90]"
sayisal-loto,2020,Kasım,11,49,"[8, 22, 42, 52, 55, 71, 49]"
sayisal-loto,2020,Kasım,11,48,"[17, 46, 61, 66, 78, 83, 9]"
sayisal-loto,2020,Kasım,11,47,"[8, 22, 50, 55, 71, 87, 18]"
sayisal-loto,2020,Kasım,11,46,"[29, 33, 39, 49, 56, 89, 19]"
sayisal-loto,2020,Kasım,11,45,"[1, 6, 14, 15, 30, 72, 22]"
sayisal-loto,2020,Kasım,11,44,"[12, 20, 38, 72, 74, 87, 14]"
sayisal-loto,2020,Kasım,11,43,"[5, 11, 32, 69, 70, 77, 28]"
sayisal-loto,2020,Aralık,12,65,"[1, 31, 45, 53, 58, 72, 23]"
sayisal-loto,2020,Aralık,12,64,"[28, 44, 46, 68, 74, 82, 29]"
sayisal-loto,2020,Aralık,12,63,"[18, 33, 38, 42, 56, 79, 89]"
sayisal-loto,2020,Aralık,12,62,"[12, 27, 42, 52, 72, 89, 33]"
sayisal-loto,2020,Aralık,12,61,"[4, 5, 56, 63, 66, 75, 71]"
sayisal-loto,2020,Aralık,12,60,"[14, 27, 63, 65, 71, 77, 38]"
sayisal-loto,2020,Aralık,12,59,"[13, 49, 62, 69, 79, 89, 56]"
sayisal-loto,2020,Aralık,12,58,"[3, 6, 32, 60, 74, 76, 68]"
sayisal-loto,2020,Aralık,12,57,"[12, 23, 28, 31, 43, 60, 7]"
sayisal-loto,2020,Aralık,12,56,"[9, 13, 27, 53, 62, 90, 24]"
sayisal-loto,2021,Ocak,1,13,"[4, 12, 21, 29, 42, 90, 51]"
sayisal-loto,2021,Ocak,1,12,"[20, 62, 64, 71, 73, 78, 18]"
sayisal-loto,2021,Ocak,1,11,"[15, 18, 61, 70, 74, 90, 29]"
sayisal-loto,2021,Ocak,1,10,"[4, 5, 18, 37, 41, 60, 40]"
sayisal-loto,2021,Ocak,1,9,"[19, 24, 39, 61, 63, 73, 6]"
sayisal-loto,2021,Ocak,1,8,"[23, 29, 43, 68, 88, 90, 85]"
sayisal-loto,2021,Ocak,1,7,"[43, 71, 73, 75, 86, 88, 79]"
sayisal-loto,2021,Ocak,1,6,"[18, 28, 41, 57, 71, 88, 58]"
sayisal-loto,2021,Ocak,1,5,"[6, 20, 32, 54, 73, 88, 11]"
sayisal-loto,2021,Ocak,1,4,"[8, 32, 33, 62, 82, 83, 43]"
sayisal-loto,2021,Şubat,2,25,"[2, 14, 29, 30, 69, 80, 53]"
sayisal-loto,2021,Şubat,2,24,"[9, 26, 30, 43, 54, 73, 63]"
sayisal-loto,2021,Şubat,2,23,"[23, 35, 59, 64, 75, 81, 66]"
sayisal-loto,2021,Şubat,2,22,"[11, 26, 33, 63, 69, 83, 45]"
